gene_id,symbol,name,chr,start,end,set
5862,RAB2A,"RAB2A, member RAS oncogene family",8,61429559,61536186,preactivezone
54704,PDP1,pyruvate dehyrogenase phosphatase catalytic subunit 1,8,94929162,94938294,preactivezone
7534,YWHAZ,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide",8,101930804,101965616,preactivezone
528,ATP6V1C1,"ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1",8,104033248,104085285,preactivezone
157378,TMEM65,transmembrane protein 65,8,125323161,125384940,preactivezone
4062,LY6H,"lymphocyte antigen 6 complex, locus H",8,144239331,144242128,preactivezone
5339,PLEC,plectin,8,144989321,145049543,preactivezone
1537,CYC1,cytochrome c-1,8,145149960,145152427,preactivezone
6505,SLC1A1,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1",9,4490444,4587469,preactivezone
2776,GNAQ,"guanine nucleotide binding protein (G protein), q polypeptide",9,80331003,80646374,preactivezone
51552,RAB14,"RAB14, member RAS oncogene family",9,123940415,123985292,preactivezone
3309,HSPA5,"heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)",9,127997132,128003609,preactivezone
6812,STXBP1,syntaxin binding protein 1,9,130374544,130457460,preactivezone
1759,DNM1,dynamin 1,9,130965658,131017527,preactivezone
6709,SPTAN1,"spectrin, alpha, non-erythrocytic 1 (alpha-fodrin)",9,131314869,131395941,preactivezone
10383,TUBB2C,"tubulin, beta 2C",9,140135665,140138159,preactivezone
509,ATP5C1,"ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1",10,7830092,7849778,preactivezone
1103,CHAT,choline O-acetyltransferase,10,50817141,50873150,preactivezone
55847,CISD1,CDGSH iron sulfur domain 1,10,60028818,60049346,preactivezone
3098,HK1,hexokinase 1,10,71029740,71161638,preactivezone
7417,VDAC2,voltage-dependent anion channel 2,10,76969912,76991206,preactivezone
9211,LGI1,"leucine-rich, glioma inactivated 1",10,95517642,95557916,preactivezone
5223,PGAM1,phosphoglycerate mutase 1 (brain),10,99185917,99193198,preactivezone
2805,GOT1,"glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1)",10,101156627,101190381,preactivezone
9118,INA,"internexin neuronal intermediate filament protein, alpha",10,105036920,105050108,preactivezone
3265,HRAS,v-Ha-ras Harvey rat sarcoma viral oncogene homolog,11,532242,537287,preactivezone
975,CD81,CD81 molecule,11,2397419,2418627,preactivezone
6506,SLC1A2,"solute carrier family 1 (glial high affinity glutamate transporter), member 2",11,35272753,35441610,preactivezone
6520,SLC3A2,"solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2",11,62623518,62656352,preactivezone
10313,RTN3,reticulon 3,11,63448922,63527337,preactivezone
81876,RAB1B,"RAB1B, member RAS oncogene family",11,66036056,66044963,preactivezone
2950,GSTP1,glutathione S-transferase pi 1,11,67351066,67354131,preactivezone
4723,NDUFV1,"NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa",11,67374323,67380012,preactivezone
4684,NCAM1,neural cell adhesion molecule 1,11,113003650,113149133,preactivezone
486,FXYD2,FXYD domain containing ion transport regulator 2,11,117690790,117698807,preactivezone
53826,FXYD6,FXYD domain containing ion transport regulator 6,11,117707693,117747367,preactivezone
10632,ATP5L,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit G",11,118272104,118280559,preactivezone
7070,THY1,Thy-1 cell surface antigen,11,119288888,119293854,preactivezone
3312,HSPA8,heat shock 70kDa protein 8,11,122928203,122932844,preactivezone
50863,NTM,neurotrimin,11,131240373,132206716,preactivezone
4704,NDUFA9,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa",12,4758283,4796397,preactivezone
6843,VAMP1,vesicle-associated membrane protein 1 (synaptobrevin 1),12,6571406,6580065,preactivezone
2597,GAPDH,glyceraldehyde-3-phosphate dehydrogenase,12,6643093,6647537,preactivezone
7167,TPI1,triosephosphate isomerase 1,12,6976283,6980112,preactivezone
2026,ENO2,"enolase 2 (gamma, neuronal)",12,7023614,7032859,preactivezone
11331,PHB2,prohibitin 2,12,7074848,7079916,preactivezone
3945,LDHB,lactate dehydrogenase B,12,21788276,21810776,preactivezone
3845,KRAS,v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog,12,25358182,25403854,preactivezone
10059,DNM1L,dynamin 1-like,12,32832137,32898584,preactivezone
1272,CNTN1,contactin 1,12,41302156,41464094,preactivezone
10376,TUBA1B,"tubulin, alpha 1b",12,49521569,49525304,preactivezone
7846,TUBA1A,"tubulin, alpha 1a",12,49578585,49582861,preactivezone
84790,TUBA1C,"tubulin, alpha 1c",12,49658865,49667116,preactivezone
506,ATP5B,"ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide",12,57031963,57039852,preactivezone
6857,SYT1,synaptotagmin I,12,79257773,79845787,preactivezone
490,ATP2B1,"ATPase, Ca++ transporting, plasma membrane 1",12,89981828,90049844,preactivezone
5250,SLC25A3,"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 3",12,98987403,98995775,preactivezone
10094,ARPC3,"actin related protein 2/3 complex, subunit 3, 21kDa",12,110872695,110891802,preactivezone
22895,RPH3A,rabphilin 3A homolog (mouse),12,113229549,113336679,preactivezone
11021,RAB35,"RAB35, member RAS oncogene family",12,120532899,120554599,preactivezone
479,ATP12A,"ATPase, H+/K+ transporting, nongastric, alpha polypeptide",13,25254695,25285918,preactivezone
57447,NDRG2,NDRG family member 2,14,21484922,21493935,preactivezone
84932,RAB2B,"RAB2B, member RAS oncogene family",14,21927179,21945132,preactivezone
51382,ATP6V1D,"ATPase, H+ transporting, lysosomal 34kDa, V1 subunit D",14,67804806,67826966,preactivezone
3320,HSP90AA1,"heat shock protein 90kDa alpha (cytosolic), class A member 1",14,102547073,102606086,preactivezone
1152,CKB,"creatine kinase, brain",14,103985996,103989170,preactivezone
8766,RAB11A,"RAB11A, member RAS oncogene family",15,66161789,66184329,preactivezone
5315,PKM2,"pyruvate kinase, muscle",15,72491370,72523684,preactivezone
27020,NPTN,neuroplastin,15,73852355,73925756,preactivezone
9377,COX5A,cytochrome c oxidase subunit Va,15,75212132,75230509,preactivezone
84894,LINGO1,leucine rich repeat and Ig domain containing 1,15,77905369,77924709,preactivezone
9899,SV2B,synaptic vesicle glycoprotein 2B,15,91643515,91844539,preactivezone
9143,SYNGR3,synaptogyrin 3,16,2039946,2044276,preactivezone
226,ALDOA,"aldolase A, fructose-bisphosphate",16,30064444,30081741,preactivezone
2775,GNAO1,"guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O",16,56225302,56391354,preactivezone
23568,ARL2BP,ADP-ribosylation factor-like 2 binding protein,16,57279010,57287547,preactivezone
9114,ATP6V0D1,"ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d1",16,67471922,67515140,preactivezone
10381,TUBB3,"tubulin, beta 3",16,89985667,90002505,preactivezone
7531,YWHAE,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide",17,1247566,1303505,preactivezone
482,ATP1B2,"ATPase, Na+/K+ transporting, beta 2 polypeptide",17,7554254,7561087,preactivezone
6844,VAMP2,vesicle-associated membrane protein 2 (synaptobrevin 2),17,8054134,8066864,preactivezone
230,ALDOC,"aldolase C, fructose-bisphosphate",17,26900133,26903952,preactivezone
1267,CNP,"2',3'-cyclic nucleotide 3' phosphodiesterase",17,40118759,40129754,preactivezone
535,ATP6V0A1,"ATPase, H+ transporting, lysosomal V0 subunit a1",17,40610862,40674596,preactivezone
8506,CNTNAP1,contactin associated protein 1,17,40834632,40852010,preactivezone
2670,GFAP,glial fibrillary acidic protein,17,42982993,42992914,preactivezone
5245,PHB,prohibitin,17,47481414,47492246,preactivezone
4830,NME1,"non-metastatic cells 1, protein (NM23A) expressed in",17,49230897,49239789,preactivezone
1213,CLTC,"clathrin, heavy chain (Hc)",17,57697219,57774317,preactivezone
94015,TTYH2,tweety homolog 2 (Drosophila),17,72209696,72258155,preactivezone
10476,ATP5H,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit d",17,73034955,73043074,preactivezone
9144,SYNGR2,synaptogyrin 2,17,76164671,76169009,preactivezone
71,ACTG1,"actin, gamma 1",17,79476999,79479827,preactivezone
8774,NAPG,"N-ethylmaleimide-sensitive factor attachment protein, gamma",18,10525873,10552762,preactivezone
2774,GNAL,"guanine nucleotide binding protein (G protein), alpha activating activity polypeptide, olfactory type",18,11689265,11885684,preactivezone
4155,MBP,myelin basic protein,18,74690783,74845639,preactivezone
10382,TUBB4,"tubulin, beta 4",19,6494331,6502330,preactivezone
1785,DNM2,dynamin 2,19,10824143,10942579,preactivezone
9545,RAB3D,"RAB3D, member RAS oncogene family",19,11435094,11450321,preactivezone
23025,UNC13A,unc-13 homolog A (C. elegans),19,17712137,17799401,preactivezone
5864,RAB3A,"RAB3A, member RAS oncogene family",19,18307594,18314839,preactivezone
2821,GPI,glucose-6-phosphate isomerase,19,34855815,34891236,preactivezone
53822,FXYD7,FXYD domain containing ion transport regulator 7,19,35634154,35645205,preactivezone
478,ATP1A3,"ATPase, Na+/K+ transporting, alpha 3 polypeptide",19,42470734,42498384,preactivezone
348,APOE,apolipoprotein E,19,45408956,45412650,preactivezone
8775,NAPA,"N-ethylmaleimide-sensitive factor attachment protein, alpha",19,47990891,48018497,preactivezone
23546,SYNGR4,synaptogyrin 4,19,48867657,48879627,preactivezone
57030,SLC17A7,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7",19,49932656,49944808,preactivezone
5582,PRKCG,"protein kinase C, gamma",19,54382444,54410906,preactivezone
140885,SIRPA,signal-regulatory protein alpha,20,1874813,1920543,preactivezone
6616,SNAP25,"synaptosomal-associated protein, 25kDa",20,10199478,10288066,preactivezone
63908,NAPB,"N-ethylmaleimide-sensitive factor attachment protein, beta",20,23355159,23402156,preactivezone
140679,SLC32A1,"solute carrier family 32 (GABA vesicular transporter), member 1",20,37353105,37358015,preactivezone
4685,NCAM2,neural cell adhesion molecule 2,21,22370633,22915650,preactivezone
6647,SOD1,"superoxide dismutase 1, soluble",21,33031935,33041244,preactivezone
529,ATP6V1E1,"ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1",22,18074902,18111584,preactivezone
2781,GNAZ,"guanine nucleotide binding protein (G protein), alpha z polypeptide",22,23412540,23467224,preactivezone
7533,YWHAH,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide",22,32340447,32353590,preactivezone
9145,SYNGR1,synaptogyrin 1,22,39745930,39781593,preactivezone
4700,NDUFA6,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa",22,42481529,42486888,preactivezone
4128,MAOA,monoamine oxidase A,X,43515467,43606068,preactivezone
6853,SYN1,synapsin I,X,47431303,47479252,preactivezone
6855,SYP,synaptophysin,X,49044269,49056718,preactivezone
5230,PGK1,phosphoglycerate kinase 1,X,77320685,77384793,preactivezone
5354,PLP1,proteolipid protein 1,X,103028647,103047548,preactivezone
492,ATP2B3,"ATPase, Ca++ transporting, plasma membrane 3",X,152783134,152848397,preactivezone
3897,L1CAM,L1 cell adhesion molecule,X,153126969,153174677,preactivezone
2664,GDI1,GDP dissociation inhibitor 1,X,153665266,153671814,preactivezone
9341,VAMP3,vesicle-associated membrane protein 3 (cellubrevin),1,7831329,7841492,vesicle
2023,ENO1,"enolase 1, (alpha)",1,8921061,8939308,vesicle
23673,STX12,syntaxin 12,1,28099694,28150963,vesicle
5236,PGM1,phosphoglucomutase 1,1,64058947,64125916,vesicle
388662,SLC6A17,"solute carrier family 6, member 17",1,110693108,110744824,vesicle
9900,SV2A,synaptic vesicle glycoprotein 2A,1,149874870,149889434,vesicle
10067,SCAMP3,secretory carrier membrane protein 3,1,155225770,155232221,vesicle
9910,RABGAP1L,RAB GTPase activating protein 1-like,1,174128548,174964445,vesicle
10228,STX6,syntaxin 6,1,180941861,180992047,vesicle
127124,ATP6V1G3,"ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G3",1,198492352,198510075,vesicle
127833,SYT2,synaptotagmin II,1,202559724,202679545,vesicle
116841,SNAP47,"synaptosomal-associated protein, 47kDa",1,227916240,227968927,vesicle
58,ACTA1,"actin, alpha 1, skeletal muscle",1,229566992,229569845,vesicle
3241,HPCAL1,hippocalcin-like 1,2,10443015,10567743,vesicle
245973,ATP6V1C2,"ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C2",2,10861775,10925236,vesicle
7447,VSNL1,visinin-like 1,2,17720393,17838285,vesicle
7781,SLC30A3,"solute carrier family 30 (zinc transporter), member 3",2,27476552,27498685,vesicle
90423,ATP6V1E2,"ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E2",2,46738986,46747096,vesicle
805,CALM2,"calmodulin 2 (phosphorylase kinase, delta)",2,47272677,47403740,vesicle
57142,RTN4,reticulon 4,2,55199325,55339757,vesicle
22848,AAK1,AP2 associated kinase 1,2,69688532,69901481,vesicle
525,ATP6V1B1,"ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B1",2,71163012,71192550,vesicle
1639,DCTN1,dynactin 1,2,74588281,74619214,vesicle
22930,RAB3GAP1,RAB3 GTPase activating protein subunit 1 (catalytic),2,135809835,135933964,vesicle
5163,PDK1,"pyruvate dehydrogenase kinase, isozyme 1",2,173420101,173463862,vesicle
10109,ARPC2,"actin related protein 2/3 complex, subunit 2, 34kDa",2,219081817,219119079,vesicle
547,KIF1A,kinesin family member 1A,2,241653181,241759637,vesicle
6854,SYN2,synapsin II,3,12045862,12232907,vesicle
523,ATP6V1A,"ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A",3,113465866,113530903,vesicle
5910,RAP1GDS1,"RAP1, GTP-GDP dissociation stimulator 1",4,99182535,99365012,vesicle
1182,CLCN3,chloride channel 3,4,170533589,170644824,vesicle
22987,SV2C,synaptic vesicle glycoprotein 2C,5,75378997,75649764,vesicle
54732,TMED9,transmembrane emp24 protein transport domain containing 9,5,177019159,177023125,vesicle
534,ATP6V1G2,"ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G2",6,31497996,31516204,vesicle
1915,EEF1A1,eukaryotic translation elongation factor 1 alpha 1,6,74225473,74233520,vesicle
8417,STX7,syntaxin 7,6,132778663,132834337,vesicle
134957,STXBP5,syntaxin binding protein 5 (tomosyn),6,147525508,147708707,vesicle
8871,SYNJ2,synaptojanin 2,6,158402919,158520208,vesicle
273,AMPH,amphiphysin,7,38423305,38671167,vesicle
5898,RALA,v-ral simian leukemia viral oncogene homolog A (ras related),7,39663082,39747723,vesicle
6804,STX1A,syntaxin 1A (brain),7,73113536,73134002,vesicle
9296,ATP6V1F,"ATPase, H+ transporting, lysosomal 14kDa, V1 subunit F",7,128502880,128505898,vesicle
526,ATP6V1B2,"ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2",8,20054878,20079212,vesicle
51606,ATP6V1H,"ATPase, H+ transporting, lysosomal 50/57kDa, V1 subunit H",8,54628116,54755850,vesicle
245972,ATP6V0D2,"ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d2",8,87111133,87166457,vesicle
528,ATP6V1C1,"ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1",8,104033248,104085285,vesicle
1211,CLTA,"clathrin, light chain A",9,36190892,36304778,vesicle
9550,ATP6V1G1,"ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G1",9,117350026,117360653,vesicle
1759,DNM1,dynamin 1,9,130965658,131017527,vesicle
6709,SPTAN1,"spectrin, alpha, non-erythrocytic 1 (alpha-fodrin)",9,131314869,131395941,vesicle
6572,SLC18A3,"solute carrier family 18 (vesicular acetylcholine), member 3",10,50818421,50820765,vesicle
59,ACTA2,"actin, alpha 2, smooth muscle, aorta",10,90694831,90751147,vesicle
9118,INA,"internexin neuronal intermediate filament protein, alpha",10,105036920,105050108,vesicle
143187,VTI1A,vesicle transport through interaction with t-SNAREs homolog 1A (yeast),10,114206756,114578503,vesicle
6571,SLC18A2,"solute carrier family 18 (vesicular monoamine), member 2",10,119000604,119038941,vesicle
3939,LDHA,lactate dehydrogenase A,11,18415935,18429765,vesicle
57084,SLC17A6,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6",11,22359667,22401044,vesicle
10313,RTN3,reticulon 3,11,63448922,63527337,vesicle
91683,SYT12,synaptotagmin XII,11,66790891,66818329,vesicle
4135,MAP6,microtubule-associated protein 6,11,75297964,75379479,vesicle
8301,PICALM,phosphatidylinositol binding clathrin assembly protein,11,85668486,85780144,vesicle
7070,THY1,Thy-1 cell surface antigen,11,119288888,119293854,vesicle
3312,HSPA8,heat shock 70kDa protein 8,11,122928203,122932844,vesicle
6843,VAMP1,vesicle-associated membrane protein 1 (synaptobrevin 1),12,6571406,6580065,vesicle
2597,GAPDH,glyceraldehyde-3-phosphate dehydrogenase,12,6643093,6647537,vesicle
93661,CAPZA3,"capping protein (actin filament) muscle Z-line, alpha 3",12,18891045,18892121,vesicle
3845,KRAS,v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog,12,25358182,25403854,vesicle
5213,PFKM,"phosphofructokinase, muscle",12,48501157,48539887,vesicle
29127,RACGAP1,Rac GTPase activating protein 1,12,50382945,50419307,vesicle
6857,SYT1,synaptotagmin I,12,79257773,79845787,vesicle
10094,ARPC3,"actin related protein 2/3 complex, subunit 3, 21kDa",12,110872695,110891802,vesicle
22895,RPH3A,rabphilin 3A homolog (mouse),12,113229549,113336679,vesicle
6252,RTN1,reticulon 1,14,60062694,60337684,vesicle
51382,ATP6V1D,"ATPase, H+ transporting, lysosomal 34kDa, V1 subunit D",14,67804806,67826966,vesicle
3320,HSP90AA1,"heat shock protein 90kDa alpha (cytosolic), class A member 1",14,102547073,102606086,vesicle
4644,MYO5A,"myosin VA (heavy chain 12, myoxin)",15,52599480,52821247,vesicle
9899,SV2B,synaptic vesicle glycoprotein 2B,15,91643515,91844539,vesicle
9143,SYNGR3,synaptogyrin 3,16,2039946,2044276,vesicle
527,ATP6V0C,"ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c",16,2563871,2570219,vesicle
51760,SYT17,synaptotagmin XVII,16,19179571,19279652,vesicle
226,ALDOA,"aldolase A, fructose-bisphosphate",16,30064444,30081741,vesicle
9114,ATP6V0D1,"ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d1",16,67471922,67515140,vesicle
5216,PFN1,profilin 1,17,4848947,4852309,vesicle
6844,VAMP2,vesicle-associated membrane protein 2 (synaptobrevin 2),17,8054134,8066864,vesicle
535,ATP6V0A1,"ATPase, H+ transporting, lysosomal V0 subunit a1",17,40610862,40674596,vesicle
10493,VAT1,vesicle amine transport protein 1 homolog (T. californica),17,41166622,41174459,vesicle
4905,NSF,N-ethylmaleimide-sensitive factor,17,44668075,44834833,vesicle
9218,VAPA,"VAMP (vesicle-associated membrane protein)-associated protein A, 33kDa",18,9913999,9960018,vesicle
23335,WDR7,WD repeat domain 7,18,54318616,54698828,vesicle
6813,STXBP2,syntaxin binding protein 2,19,7701991,7712758,vesicle
2821,GPI,glucose-6-phosphate isomerase,19,34855815,34891236,vesicle
160,AP2A1,"adaptor-related protein complex 2, alpha 1 subunit",19,50270180,50310369,vesicle
6861,SYT5,synaptotagmin V,19,55684469,55691720,vesicle
6616,SNAP25,"synaptosomal-associated protein, 25kDa",20,10199478,10288066,vesicle
140679,SLC32A1,"solute carrier family 32 (GABA vesicular transporter), member 1",20,37353105,37358015,vesicle
8675,STX16,syntaxin 16,20,57226328,57267262,vesicle
81027,TUBB1,"tubulin, beta 1",20,57594309,57601709,vesicle
1917,EEF1A2,eukaryotic translation elongation factor 1 alpha 2,20,62119366,62130505,vesicle
